cos_lg1,cos_lg2,cos_lg3,cos_en,train_report,test_report,time,count1,count2
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988417   0.634146      0.94    0.811282      0.954171
recall       0.944649   0.896552      0.94    0.920601      0.940000
f1-score     0.966038   0.742857      0.94    0.854447      0.944464
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:37:55.603971,2,3
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984674   0.641026      0.94    0.812850      0.951455
recall       0.948339   0.862069      0.94    0.905204      0.940000
f1-score     0.966165   0.735294      0.94    0.850730      0.943848
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992537   0.866667  0.979866    0.929602      0.980711
recall       0.985185   0.928571  0.979866    0.956878      0.979866
f1-score     0.988848   0.896552  0.979866    0.942700      0.980175
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 13:39:48.369943,2,4
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984436   0.581395  0.926667    0.782916      0.945475
recall       0.933579   0.862069  0.926667    0.897824      0.926667
f1-score     0.958333   0.694444  0.926667    0.826389      0.932824
support    271.000000  29.000000  0.926667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:41:41.324681,3,1
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984791   0.675676  0.946667    0.830233      0.954910
recall       0.955720   0.862069  0.946667    0.908894      0.946667
f1-score     0.970037   0.757576  0.946667    0.863807      0.949499
support    271.000000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:43:34.019065,3,2
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984906   0.714286  0.953333    0.849596      0.958746
recall       0.963100   0.862069  0.953333    0.912584      0.953333
f1-score     0.973881   0.781250  0.953333    0.877565      0.955260
support    271.000000  29.000000  0.953333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:45:29.141897,3,3
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.981273   0.727273  0.953333    0.854273      0.956720
recall       0.966790   0.827586  0.953333    0.897188      0.953333
f1-score     0.973978   0.774194  0.953333    0.874086      0.954665
support    271.000000  29.000000  0.953333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985294   0.923077  0.979866    0.954186      0.979448
recall       0.992593   0.857143  0.979866    0.924868      0.979866
f1-score     0.988930   0.888889  0.979866    0.938909      0.979530
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 13:47:23.088708,3,4
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.969582   0.567568      0.92    0.768575      0.930720
recall       0.940959   0.724138      0.92    0.832549      0.920000
f1-score     0.955056   0.636364      0.92    0.795710      0.924249
support    271.000000  29.000000      0.92  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:49:16.290672,4,1
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970260   0.677419      0.94    0.823840      0.941952
recall       0.963100   0.724138      0.94    0.843619      0.940000
f1-score     0.966667   0.700000      0.94    0.833333      0.940889
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:51:10.284059,4,2
0.99,0.97,0.75,0.7,"            NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.97048   0.724138  0.946667    0.847309      0.946667
recall       0.97048   0.724138  0.946667    0.847309      0.946667
f1-score     0.97048   0.724138  0.946667    0.847309      0.946667
support    271.00000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 13:53:05.858985,4,3
0.99,0.97,0.75,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.967033   0.740741  0.946667    0.853887      0.945158
recall       0.974170   0.689655  0.946667    0.831912      0.946667
f1-score     0.970588   0.714286  0.946667    0.842437      0.945812
support    271.000000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978261   1.000000  0.979866    0.989130      0.980303
recall       1.000000   0.785714  0.979866    0.892857      0.979866
f1-score     0.989011   0.880000  0.979866    0.934505      0.978768
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 13:54:59.690606,4,4
0.99,0.97,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.475410  0.893333    0.737705      0.949290
recall       0.881919   1.000000  0.893333    0.940959      0.893333
f1-score     0.937255   0.644444  0.893333    0.790850      0.908950
support    271.000000  29.000000  0.893333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992126   0.590909  0.932886    0.791518      0.954428
recall       0.933333   0.928571  0.932886    0.930952      0.932886
f1-score     0.961832   0.722222  0.932886    0.842027      0.939318
support    135.000000  14.000000  0.932886  149.000000    149.000000",2020-03-21 13:56:53.246532,1,1
0.99,0.97,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.557692  0.923333    0.778846      0.957244
recall       0.915129   1.000000  0.923333    0.957565      0.923333
f1-score     0.955684   0.716049  0.923333    0.835867      0.932519
support    271.000000  29.000000  0.923333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984375   0.571429  0.926174    0.777902      0.945575
recall       0.933333   0.857143  0.926174    0.895238      0.926174
f1-score     0.958175   0.685714  0.926174    0.821945      0.932575
support    135.000000  14.000000  0.926174  149.000000    149.000000",2020-03-21 13:58:46.104875,1,2
0.99,0.97,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.996032   0.583333      0.93    0.789683      0.956138
recall       0.926199   0.965517      0.93    0.945858      0.930000
f1-score     0.959847   0.727273      0.93    0.843560      0.937365
support    271.000000  29.000000      0.93  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984375   0.571429  0.926174    0.777902      0.945575
recall       0.933333   0.857143  0.926174    0.895238      0.926174
f1-score     0.958175   0.685714  0.926174    0.821945      0.932575
support    135.000000  14.000000  0.926174  149.000000    149.000000",2020-03-21 14:00:38.815503,1,3
0.99,0.97,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988462   0.650000  0.943333    0.819231      0.955744
recall       0.948339   0.896552  0.943333    0.922446      0.943333
f1-score     0.967985   0.753623  0.943333    0.860804      0.947263
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984496   0.600000  0.932886    0.792248      0.948369
recall       0.940741   0.857143  0.932886    0.898942      0.932886
f1-score     0.962121   0.705882  0.932886    0.834002      0.938045
support    135.000000  14.000000  0.932886  149.000000    149.000000",2020-03-21 14:02:32.200598,1,4
0.99,0.97,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988048   0.530612  0.913333    0.759330      0.943829
recall       0.915129   0.896552  0.913333    0.905840      0.913333
f1-score     0.950192   0.666667  0.913333    0.808429      0.922784
support    271.000000  29.000000  0.913333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 14:04:25.187550,2,1
0.99,0.97,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988462   0.650000  0.943333    0.819231      0.955744
recall       0.948339   0.896552  0.943333    0.922446      0.943333
f1-score     0.967985   0.753623  0.943333    0.860804      0.947263
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985075   0.800000  0.966443    0.892537      0.967685
recall       0.977778   0.857143  0.966443    0.917460      0.966443
f1-score     0.981413   0.827586  0.966443    0.904499      0.966959
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-21 14:06:18.564586,2,2
0.99,0.97,0.75,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984848   0.694444      0.95    0.839646      0.956776
recall       0.959410   0.862069      0.95    0.910739      0.950000
f1-score     0.971963   0.769231      0.95    0.870597      0.952365
support    271.000000  29.000000      0.95  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985075   0.800000  0.966443    0.892537      0.967685
recall       0.977778   0.857143  0.966443    0.917460      0.966443
f1-score     0.981413   0.827586  0.966443    0.904499      0.966959
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-21 14:08:12.013775,2,3
